annual_output,mean_daily_loss,mean_idle,mean_shortage,utilization,max_daily_pens,loss_std,loss_p95,loss_cvar95,rental_day_ratio,planned_matings,executed_matings,execution_rate,scheme,N,R,h,seed,phase,q_max,B,engine_version,recomputed
1237.2,7.820821917808219,4.224109589041096,1.1989041095890411,97.29892367906066,126,6.575739934313847,21.0,24.84,0.2312328767123287,4074,4074,1.0,C,390,8,45,1006,screen,21.0,0.0,v2.2,False
1221.2,9.353424657534246,6.412602739726028,0.9802739726027396,95.14970645792565,122,5.699676867182103,19.0,22.309278350515463,0.216986301369863,3843,3843,1.0,C,390,8,45,1006,screen,21.0,2.0,v2.2,False
1213.0,9.772054794520548,8.332054794520548,0.48,92.98923679060664,121,4.59172923954327,17.0,18.2265625,0.1857534246575342,3836,3836,1.0,C,390,8,45,1006,screen,21.0,4.0,v2.2,False
1240.2,6.635616438356164,4.013698630136986,0.873972602739726,97.19667318982388,122,4.765365551983171,18.0,20.103092783505154,0.2295890410958904,4767,4767,1.0,C,390,8,45,1006,screen,28.0,0.0,v2.2,False
1244.6,7.936438356164383,5.187945205479452,0.916164383561644,96.18590998043052,122,5.522612350705015,18.0,21.38931297709924,0.2032876712328767,4690,4690,1.0,C,390,8,45,1006,screen,28.0,2.0,v2.2,False
1195.4,11.656986301369862,8.852602739726027,0.9347945205479452,92.93052837573386,121,4.846507685537548,19.0,21.22340425531915,0.2180821917808219,4473,4473,1.0,C,390,8,45,1006,screen,28.0,4.0,v2.2,False
1253.6,6.980821917808219,4.3161643835616434,0.8882191780821918,96.93933463796478,124,5.335679759013599,18.0,22.147058823529413,0.2295890410958904,4102,4102,1.0,C,390,8,45,1007,screen,21.0,0.0,v2.2,False
1218.8,9.561643835616438,6.444931506849315,1.038904109589041,95.17318982387476,123,5.824334305595837,21.0,24.027027027027028,0.2147945205479452,3857,3857,1.0,C,390,8,45,1007,screen,21.0,2.0,v2.2,False
1198.6,11.112328767123287,9.343561643835615,0.5895890410958904,92.18395303326812,118,4.979451889507829,19.0,19.78095238095238,0.2104109589041096,3703,3703,1.0,C,390,8,45,1007,screen,21.0,4.0,v2.2,False
1245.6,7.946301369863014,4.617534246575342,1.1095890410958904,96.8679060665362,125,5.771258259147266,18.0,21.83225806451613,0.2564383561643835,4697,4697,1.0,C,390,8,45,1007,screen,28.0,0.0,v2.2,False
1244.8,9.574246575342466,6.329315068493151,1.0816438356164384,95.31457925636008,125,6.187945872161363,21.0,25.6171875,0.2147945205479452,4627,4627,1.0,C,390,8,45,1007,screen,28.0,2.0,v2.2,False
1198.2,10.644931506849314,9.303561643835616,0.4471232876712329,92.09246575342466,118,5.242994261374099,19.0,19.818897637795278,0.1978082191780822,4431,4431,1.0,C,390,8,45,1007,screen,28.0,4.0,v2.2,False
1229.4,7.37972602739726,4.412602739726028,0.989041095890411,96.94324853228964,123,5.317024639908027,18.0,21.515625,0.2257534246575342,4067,4067,1.0,C,390,8,45,1008,screen,21.0,0.0,v2.2,False
1219.4,9.461917808219178,6.601643835616438,0.9534246575342464,94.95694716242662,125,4.81167276369741,18.0,20.205882352941178,0.2098630136986301,4011,4011,1.0,C,390,8,45,1008,screen,21.0,2.0,v2.2,False
1177.4,12.226849315068494,9.675616438356164,0.8504109589041096,92.12035225048923,121,5.835936968302972,22.0,23.244274809160306,0.2136986301369863,3703,3703,1.0,C,390,8,45,1008,screen,21.0,4.0,v2.2,False
1216.2,8.054246575342466,4.704109589041096,1.1167123287671232,96.79696673189824,124,5.771490616934265,21.0,24.39130434782609,0.2295890410958904,4732,4732,1.0,C,390,8,45,1008,screen,28.0,0.0,v2.2,False
1213.6,8.615890410958905,5.962739726027397,0.8843835616438356,95.46575342465754,121,4.784600387198145,18.0,19.867346938775512,0.2104109589041096,4704,4704,1.0,C,390,8,45,1008,screen,28.0,2.0,v2.2,False
1207.0,10.634520547945206,8.472876712328768,0.7205479452054795,93.07827788649706,120,4.478336328921032,18.0,18.80188679245283,0.2202739726027397,4578,4578,1.0,C,390,8,45,1008,screen,28.0,4.0,v2.2,False
1239.4,7.835616438356165,4.396712328767124,1.1463013698630138,97.09784735812131,126,5.978336481801765,21.0,24.8,0.2487671232876712,3997,3997,1.0,C,390,8,45,1009,screen,21.0,0.0,v2.2,False
1230.4,8.128767123287671,6.205479452054795,0.6410958904109589,95.03180039138942,120,4.191596891271693,15.0,16.613445378151262,0.1797260273972602,3955,3955,1.0,C,390,8,45,1009,screen,21.0,2.0,v2.2,False
1209.4,10.558904109589042,8.226301369863014,0.7775342465753424,93.34931506849315,120,4.519203530795194,17.0,18.294117647058822,0.2016438356164383,3766,3766,1.0,C,390,8,45,1009,screen,21.0,4.0,v2.2,False
1234.0,6.54958904109589,3.7813698630136985,0.9227397260273972,97.44765166340508,121,4.717325417688615,15.0,18.0,0.2783561643835616,4746,4746,1.0,C,390,8,45,1009,screen,28.0,0.0,v2.2,False
1241.4,8.473424657534247,5.688767123287671,0.9282191780821918,95.7495107632094,123,5.102188271930057,21.0,23.516129032258064,0.2005479452054794,4739,4739,1.0,C,390,8,45,1009,screen,28.0,2.0,v2.2,False
1209.4,10.553972602739726,8.221369863013699,0.7775342465753424,93.35371819960862,120,4.512952466662401,17.0,18.294117647058822,0.2016438356164383,4550,4550,1.0,C,390,8,45,1009,screen,28.0,4.0,v2.2,False
1133.8,19.762739726027398,10.762739726027398,3.0,93.06898238747554,130,10.361668836933427,39.0,43.75423728813559,0.3375342465753425,3612,3612,1.0,C,402,9,35,1000,screen,21.0,0.0,v2.2.1,True
1107.2,19.03232876712329,11.441095890410958,2.5304109589041097,92.0440313111546,130,9.46435755489725,36.0,40.625,0.32273972602739726,3556,3556,1.0,C,402,9,35,1000,screen,21.0,2.0,v2.2.1,True
1056.2,19.89917808219178,13.777534246575343,2.0405479452054793,89.52054794520548,128,9.069101460330288,33.0,36.26315789473684,0.3013698630136986,3416,3416,1.0,C,402,9,35,1000,screen,21.0,4.0,v2.2.1,True
1114.8,19.012054794520548,10.944109589041096,2.689315068493151,92.62964774951075,130,9.415009211992741,36.0,40.53543307086614,0.32821917808219175,4424,4424,1.0,C,402,9,35,1000,screen,28.0,0.0,v2.2.1,True
1084.2,19.795616438356163,12.235616438356164,2.52,91.32534246575342,129,9.667463431268052,36.0,40.39090909090909,0.32164383561643833,4256,4256,1.0,C,402,9,35,1000,screen,28.0,2.0,v2.2.1,True
1066.2,20.805479452054794,13.432876712328767,2.4575342465753423,90.20058708414872,129,9.406626339020352,36.0,40.11504424778761,0.3178082191780822,4214,4214,1.0,C,402,9,35,1000,screen,28.0,4.0,v2.2.1,True
1149.0,19.166027397260272,10.30904109589041,2.9523287671232876,93.43150684931507,131,10.352045884821123,39.0,42.97674418604651,0.3265753424657534,3675,3675,1.0,C,402,9,35,1001,screen,21.0,0.0,v2.2.1,True
1084.6,19.225205479452054,12.395068493150685,2.276712328767123,90.96575342465754,128,8.58690227330472,33.0,37.3109243697479,0.32,3486,3486,1.0,C,402,9,35,1001,screen,21.0,2.0,v2.2.1,True
1053.2,19.99890410958904,13.938082191780822,2.0202739726027397,89.35909980430529,128,9.055990487552783,34.0,37.34905660377358,0.30082191780821915,3416,3416,1.0,C,402,9,35,1001,screen,21.0,4.0,v2.2.1,True
1119.0,19.23123287671233,10.691506849315068,2.8465753424657536,92.99559686888453,131,9.62237716958005,39.0,42.88392857142857,0.3408219178082192,4445,4445,1.0,C,402,9,35,1001,screen,28.0,0.0,v2.2.1,True
1095.0,18.84986301369863,12.09041095890411,2.253150684931507,91.21673189823875,127,8.543068855782769,33.0,37.336363636363636,0.31397260273972605,4403,4403,1.0,C,402,9,35,1001,screen,28.0,2.0,v2.2.1,True
1053.2,19.99890410958904,13.938082191780822,2.0202739726027397,89.35909980430529,128,9.055990487552783,34.0,37.34905660377358,0.30082191780821915,4172,4172,1.0,C,402,9,35,1001,screen,28.0,4.0,v2.2.1,True
1126.2,18.90684931506849,10.58904109589041,2.7726027397260276,93.02103718199609,129,9.626642158373485,36.0,40.69465648854962,0.3320547945205479,3619,3619,1.0,C,402,9,35,1002,screen,21.0,0.0,v2.2.1,True
1076.4,20.218082191780823,12.80109589041096,2.4723287671232876,90.77788649706457,130,9.082564850227698,33.0,38.06106870229008,0.32,3479,3479,1.0,C,402,9,35,1002,screen,21.0,2.0,v2.2.1,True
1058.0,19.637260273972604,13.803287671232876,1.9446575342465753,89.4119373776908,128,8.853518798837277,33.0,36.308510638297875,0.3052054794520548,3423,3423,1.0,C,402,9,35,1002,screen,21.0,4.0,v2.2.1,True
1117.4,19.283287671232877,11.139726027397261,2.7145205479452055,92.4774951076321,130,9.677262991665225,39.0,42.8936170212766,0.3254794520547945,4431,4431,1.0,C,402,9,35,1002,screen,28.0,0.0,v2.2.1,True
1081.4,19.804931506849314,12.743013698630136,2.353972602739726,90.72407045009786,128,8.677347362290757,33.0,36.044444444444444,0.31068493150684934,4305,4305,1.0,C,402,9,35,1002,screen,28.0,2.0,v2.2.1,True
1062.0,19.306849315068494,13.29041095890411,2.0054794520547947,89.92416829745596,128,8.39323311080964,32.0,35.72164948453608,0.3156164383561644,4228,4228,1.0,C,402,9,35,1002,screen,28.0,4.0,v2.2.1,True
1108.8,20.74684931506849,11.988493150684931,2.9194520547945206,91.90264187866927,129,10.019800692231376,39.0,43.0546875,0.3315068493150685,3570,3570,1.0,C,402,9,35,1003,screen,21.0,0.0,v2.2.1,True
1070.4,19.930958904109588,12.495890410958904,2.4783561643835617,91.05577299412916,130,8.695926300431868,36.0,39.275510204081634,0.3287671232876712,3507,3507,1.0,C,402,9,35,1003,screen,21.0,2.0,v2.2.1,True
1063.0,19.884383561643837,13.69041095890411,2.0646575342465754,89.61986301369863,128,8.879326377276788,33.0,35.52173913043478,0.31397260273972605,3472,3472,1.0,C,402,9,35,1003,screen,21.0,4.0,v2.2.1,True
1109.0,20.07013698630137,11.16876712328767,2.967123287671233,92.6771037181996,130,10.070448736543335,39.0,43.693548387096776,0.3326027397260274,4424,4424,1.0,C,402,9,35,1003,screen,28.0,0.0,v2.2.1,True
1070.4,19.930958904109588,12.495890410958904,2.4783561643835617,91.05577299412916,130,8.695926300431868,36.0,39.275510204081634,0.3287671232876712,4284,4284,1.0,C,402,9,35,1003,screen,28.0,2.0,v2.2.1,True
1064.6,19.122739726027397,13.252602739726028,1.9567123287671233,89.91438356164385,128,8.686312909599234,32.0,35.34905660377358,0.3167123287671233,4165,4165,1.0,C,402,9,35,1003,screen,28.0,4.0,v2.2.1,True
1122.4,18.97205479452055,10.848219178082191,2.707945205479452,92.73189823874756,130,10.146286774185592,39.0,44.56701030927835,0.32273972602739726,3577,3577,1.0,C,402,9,35,1004,screen,21.0,0.0,v2.2.1,True
1078.2,20.24876712328767,12.675616438356164,2.5243835616438357,90.93639921722114,129,9.358510636902851,36.0,39.95652173913044,0.3221917808219178,3472,3472,1.0,C,402,9,35,1004,screen,21.0,2.0,v2.2.1,True
1049.6,19.5413698630137,13.299726027397261,2.0805479452054794,89.98287671232877,127,8.565892898511066,31.0,35.352380952380955,0.32493150684931504,3409,3409,1.0,C,402,9,35,1004,screen,21.0,4.0,v2.2.1,True
1126.6,19.11945205479452,10.341369863013698,2.926027397260274,93.37915851272015,132,10.298557412924916,39.0,43.76146788990825,0.3375342465753425,4417,4417,1.0,C,402,9,35,1004,screen,28.0,0.0,v2.2.1,True
1107.4,20.211506849315068,12.181369863013698,2.6767123287671235,91.51369863013699,129,9.433642855219132,39.0,42.287234042553195,0.3271232876712329,4319,4319,1.0,C,402,9,35,1004,screen,28.0,2.0,v2.2.1,True
1046.6,20.724383561643837,14.185205479452055,2.17972602739726,89.28082191780821,128,9.01352434537843,34.0,36.86538461538461,0.31616438356164384,4172,4172,1.0,C,402,9,35,1004,screen,28.0,4.0,v2.2.1,True
1111.8,19.414794520547947,10.904657534246576,2.836712328767123,92.79647749510764,129,9.537466531750882,39.0,42.19444444444444,0.3320547945205479,3633,3633,1.0,C,402,9,35,1005,screen,21.0,0.0,v2.2.1,True
1075.4,21.24164383561644,13.083287671232876,2.7194520547945205,90.74657534246576,130,9.472965777920678,36.0,39.9375,0.3238356164383562,3493,3493,1.0,C,402,9,35,1005,screen,21.0,2.0,v2.2.1,True
1034.8,20.765479452054795,14.03890410958904,2.242191780821918,89.46722113502935,128,9.085414171126091,34.0,37.94949494949495,0.31452054794520545,3409,3409,1.0,C,402,9,35,1005,screen,21.0,4.0,v2.2.1,True
1115.0,19.475616438356166,10.914520547945205,2.853698630136986,92.80283757338552,129,9.44841618966643,39.0,42.1747572815534,0.3336986301369863,4452,4452,1.0,C,402,9,35,1005,screen,28.0,0.0,v2.2.1,True
1081.4,21.49150684931507,12.87945205479452,2.8706849315068492,91.06360078277886,130,9.690272476959649,39.0,43.41346153846154,0.3336986301369863,4214,4214,1.0,C,402,9,35,1005,screen,28.0,2.0,v2.2.1,True
1061.2,21.026301369863013,13.872328767123287,2.3846575342465752,89.74315068493152,130,9.403851439371826,36.0,39.700934579439256,0.3167123287671233,4165,4165,1.0,C,402,9,35,1005,screen,28.0,4.0,v2.2.1,True
1149.0,18.88986301369863,10.256438356164384,2.8778082191780823,93.4119373776908,131,10.189080371062879,39.0,43.232142857142854,0.3326027397260274,3633,3633,1.0,C,402,9,35,1006,screen,21.0,0.0,v2.2.1,True
1082.4,19.720547945205478,12.484383561643835,2.412054794520548,91.0068493150685,128,9.362798476610854,36.0,40.25892857142857,0.3271232876712329,3458,3458,1.0,C,402,9,35,1006,screen,21.0,2.0,v2.2.1,True
1052.4,19.705205479452054,13.49972602739726,2.0684931506849313,89.793542074364,127,8.82453842252296,33.0,35.99152542372882,0.32767123287671235,3353,3353,1.0,C,402,9,35,1006,screen,21.0,4.0,v2.2.1,True
1119.6,19.57917808219178,10.641643835616438,2.979178082191781,93.15851272015657,131,10.27427615068682,39.0,44.0,0.3336986301369863,4368,4368,1.0,C,402,9,35,1006,screen,28.0,0.0,v2.2.1,True
1085.2,18.599452054794522,11.696986301369863,2.300821917808219,91.61056751467711,130,8.710631971832713,33.0,37.99090909090909,0.32602739726027397,4305,4305,1.0,C,402,9,35,1006,screen,28.0,2.0,v2.2.1,True
1050.2,19.733698630136985,13.623561643835616,2.0367123287671234,89.6545988258317,128,8.484266189304089,32.0,35.676767676767675,0.3189041095890411,4165,4165,1.0,C,402,9,35,1006,screen,28.0,4.0,v2.2.1,True
1110.2,17.593972602739726,10.001095890410959,2.530958904109589,93.33023483365949,128,9.295293732873068,33.0,38.184,0.3238356164383562,3703,3703,1.0,C,402,9,35,1007,screen,21.0,0.0,v2.2.1,True
1075.6,18.85698630136986,11.966027397260273,2.296986301369863,91.366927592955,129,8.378507167748298,33.0,37.127272727272725,0.3320547945205479,3521,3521,1.0,C,402,9,35,1007,screen,21.0,2.0,v2.2.1,True
1054.4,19.82191780821918,13.373150684931506,2.1495890410958904,89.97896281800391,129,8.805560546569051,33.0,36.39622641509434,0.3150684931506849,3444,3444,1.0,C,402,9,35,1007,screen,21.0,4.0,v2.2.1,True
1131.4,17.17150684931507,9.06082191780822,2.7035616438356165,94.32387475538161,130,9.71330584828271,36.0,40.822429906542055,0.3293150684931507,4557,4557,1.0,C,402,9,35,1007,screen,28.0,0.0,v2.2.1,True
1091.0,18.53095890410959,11.52,2.336986301369863,91.80088062622309,130,8.80952499932719,33.0,36.8,0.3167123287671233,4347,4347,1.0,C,402,9,35,1007,screen,28.0,2.0,v2.2.1,True
1041.8,20.31013698630137,13.87945205479452,2.1435616438356164,89.52152641878669,129,9.075356502644077,33.0,36.0514705882353,0.31397260273972605,4214,4214,1.0,C,402,9,35,1007,screen,28.0,4.0,v2.2.1,True
1125.8,18.54849315068493,10.09917808219178,2.8164383561643835,93.49755381604696,130,9.838553058847465,39.0,43.484848484848484,0.33315068493150685,3647,3647,1.0,C,402,9,35,1008,screen,21.0,0.0,v2.2.1,True
1063.4,19.806575342465752,12.549041095890411,2.419178082191781,90.9554794520548,127,8.475284018680927,33.0,36.604838709677416,0.3271232876712329,3528,3528,1.0,C,402,9,35,1008,screen,21.0,2.0,v2.2.1,True
1036.2,19.95013698630137,14.198356164383561,1.9172602739726028,89.03473581213308,129,9.370026823207496,33.0,36.93913043478261,0.31616438356164384,3381,3381,1.0,C,402,9,35,1008,screen,21.0,4.0,v2.2.1,True
1125.8,18.425753424657533,9.945205479452055,2.8268493150684932,93.64432485322897,130,9.81786406600505,39.0,43.484848484848484,0.33534246575342463,4452,4452,1.0,C,402,9,35,1008,screen,28.0,0.0,v2.2.1,True
1083.2,19.90082191780822,12.212602739726027,2.5627397260273974,91.38405088062622,129,8.996741880017437,36.0,39.38532110091743,0.32,4396,4396,1.0,C,402,9,35,1008,screen,28.0,2.0,v2.2.1,True
1057.0,20.607123287671232,14.095890410958905,2.1704109589041094,89.3522504892368,129,9.355295297752342,36.0,38.806451612903224,0.3101369863013699,4207,4207,1.0,C,402,9,35,1008,screen,28.0,4.0,v2.2.1,True
1126.2,19.884383561643837,10.943561643835617,2.9802739726027396,92.8899217221135,132,10.495837858541824,42.0,46.096774193548384,0.32821917808219175,3584,3584,1.0,C,402,9,35,1009,screen,21.0,0.0,v2.2.1,True
1070.4,19.610958904109587,12.848219178082191,2.254246575342466,90.54109589041096,130,8.458612501504772,33.0,37.56122448979592,0.31726027397260276,3486,3486,1.0,C,402,9,35,1009,screen,21.0,2.0,v2.2.1,True
1037.2,21.354520547945206,14.88931506849315,2.1550684931506847,88.63013698630137,127,9.382807427540136,34.0,36.706422018348626,0.31616438356164384,3325,3325,1.0,C,402,9,35,1009,screen,21.0,4.0,v2.2.1,True
1140.2,18.766575342465753,9.963835616438356,2.9342465753424656,93.72358121330724,133,10.261775464730087,39.0,43.54054054054054,0.3293150684931507,4459,4459,1.0,C,402,9,35,1009,screen,28.0,0.0,v2.2.1,True
1070.4,19.610958904109587,12.848219178082191,2.254246575342466,90.54109589041096,130,8.458612501504772,33.0,37.56122448979592,0.31726027397260276,4228,4228,1.0,C,402,9,35,1009,screen,28.0,2.0,v2.2.1,True
1064.2,20.30301369863014,13.607671232876712,2.231780821917808,89.84295499021526,129,8.94002413211601,33.0,36.75968992248062,0.31616438356164384,4109,4109,1.0,C,402,9,35,1009,screen,28.0,4.0,v2.2.1,True
1126.8,15.627397260273971,8.524383561643836,2.367671232876712,94.50293542074364,128,8.277950729308342,30.0,33.51351351351352,0.3221917808219178,3668,3668,1.0,C,402,9,40,1000,screen,21.0,0.0,v2.2,False
1083.0,16.904109589041095,11.262465753424658,1.8805479452054796,91.62328767123287,125,7.259605674510645,27.0,29.289473684210527,0.3095890410958904,3493,3493,1.0,C,402,9,40,1000,screen,21.0,2.0,v2.2,False
1070.8,18.193424657534248,12.45972602739726,1.9112328767123288,90.5817025440313,127,7.836693979647392,30.0,32.57664233576642,0.3068493150684931,3423,3423,1.0,C,402,9,40,1000,screen,21.0,4.0,v2.2,False
1131.8,14.923835616438357,8.223561643835616,2.2334246575342465,94.65166340508809,128,8.041095555713856,30.0,33.34959349593496,0.3183561643835616,4487,4487,1.0,C,402,9,40,1000,screen,28.0,0.0,v2.2,False
1081.2,16.84109589041096,10.90027397260274,1.98027397260274,92.03571428571428,125,7.040060719817454,27.0,29.103896103896105,0.303013698630137,4326,4326,1.0,C,402,9,40,1000,screen,28.0,2.0,v2.2,False
1070.8,18.193424657534248,12.45972602739726,1.9112328767123288,90.5817025440313,127,7.836693979647392,30.0,32.57664233576642,0.3068493150684931,4200,4200,1.0,C,402,9,40,1000,screen,28.0,4.0,v2.2,False
1129.6,16.476712328767125,9.436164383561644,2.3468493150684933,93.67025440313112,129,8.31972332489704,30.0,34.584,0.3227397260273972,3626,3626,1.0,C,402,9,40,1001,screen,21.0,0.0,v2.2,False
1094.4,15.894794520547944,10.736438356164385,1.7194520547945205,91.9491193737769,125,7.139117306393252,27.0,29.96694214876033,0.3035616438356164,3493,3493,1.0,C,402,9,40,1001,screen,21.0,2.0,v2.2,False
1057.0,17.891506849315068,13.433424657534246,1.486027397260274,89.33268101761253,125,8.147035515772934,30.0,31.6,0.284931506849315,3423,3423,1.0,C,402,9,40,1001,screen,21.0,4.0,v2.2,False
1129.6,16.52931506849315,9.436164383561644,2.364383561643836,93.68590998043052,129,8.3575748826301,30.0,34.54761904761905,0.3227397260273972,4459,4459,1.0,C,402,9,40,1001,screen,28.0,0.0,v2.2,False
1067.6,17.193972602739727,11.052602739726028,2.047123287671233,91.95939334637964,126,7.705564949724609,29.799999999999955,33.07608695652174,0.3221917808219178,4214,4214,1.0,C,402,9,40,1001,screen,28.0,2.0,v2.2,False
1042.2,17.64,13.352876712328769,1.429041095890411,89.35371819960861,125,8.005428530997719,29.0,30.928571428571427,0.290958904109589,4116,4116,1.0,C,402,9,40,1001,screen,28.0,4.0,v2.2,False
1119.0,16.24164383561644,9.08109589041096,2.3868493150684933,94.02299412915852,128,8.010014122565043,30.0,34.72641509433962,0.3282191780821917,3535,3535,1.0,C,402,9,40,1002,screen,21.0,0.0,v2.2,False
